,person_age,person_income,person_home_ownership,person_emp_length,loan_intent,loan_grade,loan_amnt,loan_int_rate,loan_status,loan_percent_income,cb_person_default_on_file,cb_person_cred_hist_length,loan_to_income_ratio
3570,22,44000,RENT,3.0,HOMEIMPROVEMENT,C,3600,13.43,1,0.08,Y,2,0.08181818181818182
3571,24,50000,RENT,4.0,DEBTCONSOLIDATION,B,3600,11.36,0,0.07,N,3,0.072
3572,21,50350,RENT,3.0,EDUCATION,A,3600,7.88,0,0.07,N,3,0.07149950347567031
3573,25,51300,RENT,9.0,DEBTCONSOLIDATION,A,3600,7.49,0,0.07,N,3,0.07017543859649122
3574,23,54000,RENT,0.0,MEDICAL,B,3600,12.42,0,0.07,N,3,0.06666666666666667
3575,23,54804,RENT,4.0,EDUCATION,D,3600,16.77,0,0.07,Y,4,0.06568863586599519
3576,21,37459,MORTGAGE,6.0,EDUCATION,A,5600,6.92,0,0.15,N,2,0.14949678314957687
3577,23,37460,MORTGAGE,2.0,EDUCATION,C,7125,13.99,0,0.19,N,4,0.1902028830752803
3578,25,55000,RENT,9.0,DEBTCONSOLIDATION,A,3600,8.9,0,0.07,N,3,0.06545454545454546
3579,23,55000,RENT,5.0,PERSONAL,A,3600,5.99,0,0.07,N,3,0.06545454545454546
3580,25,55200,RENT,0.0,HOMEIMPROVEMENT,C,3600,13.98,0,0.07,N,4,0.06521739130434782
3581,25,54000,RENT,1.0,PERSONAL,A,3600,7.49,1,0.07,N,3,0.06666666666666667
3582,23,60000,RENT,4.0,VENTURE,A,3600,7.9,0,0.06,N,2,0.06
3583,21,37500,MORTGAGE,5.0,PERSONAL,A,12000,5.79,0,0.32,N,2,0.32
3584,22,60000,RENT,4.0,EDUCATION,C,3600,15.27,0,0.06,Y,2,0.06
3585,23,60000,RENT,8.0,EDUCATION,B,3600,9.99,0,0.06,N,2,0.06
3586,26,37500,MORTGAGE,4.0,DEBTCONSOLIDATION,A,7000,6.54,0,0.19,N,4,0.18666666666666668
3587,25,60900,RENT,2.0,PERSONAL,A,3600,6.91,0,0.06,N,3,0.059113300492610835
3588,26,63000,RENT,10.0,HOMEIMPROVEMENT,A,3600,6.76,0,0.06,N,4,0.05714285714285714
3589,24,37500,MORTGAGE,2.0,DEBTCONSOLIDATION,A,5600,8.94,0,0.15,N,4,0.14933333333333335
3590,23,65000,RENT,2.0,DEBTCONSOLIDATION,B,3600,11.49,0,0.06,N,2,0.055384615384615386
3591,23,65000,RENT,7.0,MEDICAL,B,3600,10.59,0,0.06,N,3,0.055384615384615386
3592,24,65000,RENT,0.0,EDUCATION,B,3600,10.59,0,0.06,N,2,0.055384615384615386
3593,25,67000,RENT,2.0,VENTURE,B,3600,9.99,0,0.05,N,4,0.05373134328358209
3594,25,51850,RENT,2.0,MEDICAL,C,3600,13.99,1,0.06,N,2,0.06943105110896818
3595,25,37560,OWN,4.0,HOMEIMPROVEMENT,B,5000,10.99,0,0.13,N,3,0.13312034078807242
3596,26,72000,RENT,2.0,VENTURE,B,3600,10.74,0,0.05,N,4,0.05
3597,25,37596,MORTGAGE,3.0,PERSONAL,B,12000,11.99,0,0.32,N,4,0.31918289179699966
3598,26,75000,RENT,0.0,HOMEIMPROVEMENT,A,3600,8.94,0,0.05,N,4,0.048
3599,22,80000,RENT,5.0,DEBTCONSOLIDATION,B,3600,12.69,0,0.04,N,3,0.045
3600,23,37700,MORTGAGE,4.0,EDUCATION,D,8000,15.62,0,0.21,Y,3,0.21220159151193635
3601,26,84996,RENT,4.0,EDUCATION,B,3600,11.99,0,0.04,N,2,0.042354934349851756
3602,23,31785,MORTGAGE,7.0,MEDICAL,D,6000,14.96,1,0.19,N,2,0.18876828692779613
3603,22,37800,MORTGAGE,7.0,EDUCATION,B,7200,10.99,0,0.19,N,2,0.19047619047619047
3604,22,93000,RENT,1.0,HOMEIMPROVEMENT,D,3600,16.77,1,0.04,Y,3,0.03870967741935484
3605,23,110000,RENT,0.0,PERSONAL,A,3600,7.49,0,0.03,N,3,0.03272727272727273
3606,25,31800,OTHER,1.0,HOMEIMPROVEMENT,C,10000,12.53,1,0.31,N,3,0.31446540880503143
3607,25,19800,RENT,9.0,MEDICAL,D,3625,16.29,1,0.18,N,2,0.1830808080808081
3608,26,37820,MORTGAGE,3.0,HOMEIMPROVEMENT,A,6300,7.49,0,0.17,N,4,0.16657852987837124
3609,26,24000,RENT,1.0,HOMEIMPROVEMENT,B,3625,11.11,1,0.15,N,4,0.15104166666666666
3610,25,52000,RENT,0.0,HOMEIMPROVEMENT,A,3625,6.54,0,0.07,N,3,0.06971153846153846
3611,23,52000,RENT,2.0,PERSONAL,B,3625,10.59,1,0.07,N,2,0.06971153846153846
3612,25,37980,MORTGAGE,7.0,PERSONAL,A,3500,6.03,0,0.09,N,2,0.09215376513954714
3613,24,17496,RENT,4.0,EDUCATION,C,3700,14.22,1,0.21,N,4,0.21147690900777322
3614,26,38000,MORTGAGE,1.0,HOMEIMPROVEMENT,A,8875,7.51,0,0.23,N,2,0.23355263157894737
3615,23,38000,MORTGAGE,5.0,VENTURE,B,4000,12.42,0,0.11,N,3,0.10526315789473684
3616,21,27996,RENT,5.0,EDUCATION,A,3700,8.0,0,0.13,N,3,0.13216173739105586
3617,23,36000,RENT,4.0,DEBTCONSOLIDATION,B,3700,9.25,0,0.1,N,2,0.10277777777777777
3618,24,48000,RENT,4.0,MEDICAL,A,3700,6.99,0,0.08,N,4,0.07708333333333334
3619,23,38000,MORTGAGE,5.0,PERSONAL,A,5400,7.9,0,0.14,N,3,0.14210526315789473
3620,22,60000,RENT,0.0,EDUCATION,B,3700,10.37,0,0.06,N,4,0.06166666666666667
3621,23,75000,RENT,2.0,DEBTCONSOLIDATION,A,3700,6.03,0,0.05,N,2,0.04933333333333333
3622,23,38000,MORTGAGE,5.0,EDUCATION,B,8000,12.69,0,0.21,N,3,0.21052631578947367
3623,23,33000,RENT,0.0,DEBTCONSOLIDATION,A,3725,6.54,0,0.11,N,2,0.11287878787878788
3624,23,120000,RENT,3.0,VENTURE,A,3725,8.49,0,0.03,N,2,0.031041666666666665
3625,23,21000,RENT,3.0,DEBTCONSOLIDATION,D,3750,15.65,1,0.18,N,2,0.17857142857142858
3626,21,38000,MORTGAGE,5.0,EDUCATION,C,7000,13.49,0,0.18,Y,3,0.18421052631578946
3627,22,38000,MORTGAGE,3.0,DEBTCONSOLIDATION,A,6000,7.51,0,0.16,N,4,0.15789473684210525
3628,22,27804,RENT,2.0,MEDICAL,C,3750,13.85,0,0.13,Y,4,0.13487268018990073
3629,24,38000,OWN,2.0,EDUCATION,A,9600,7.49,0,0.25,N,2,0.25263157894736843
3630,25,38000,MORTGAGE,9.0,HOMEIMPROVEMENT,A,5400,8.9,0,0.14,N,2,0.14210526315789473
3631,22,38000,MORTGAGE,4.0,MEDICAL,A,18000,8.9,0,0.47,N,2,0.47368421052631576
3632,22,11000,RENT,3.0,HOMEIMPROVEMENT,B,3800,8.88,1,0.35,N,4,0.34545454545454546
3633,25,19200,RENT,0.0,DEBTCONSOLIDATION,C,3800,14.35,1,0.2,Y,4,0.19791666666666666
3634,21,25000,RENT,0.0,DEBTCONSOLIDATION,A,3800,8.59,0,0.15,N,2,0.152
3635,26,38000,MORTGAGE,1.0,HOMEIMPROVEMENT,A,4000,7.49,0,0.11,N,3,0.10526315789473684
3636,23,26400,RENT,7.0,DEBTCONSOLIDATION,A,3800,7.9,0,0.14,N,4,0.14393939393939395
3637,25,30004,RENT,3.0,DEBTCONSOLIDATION,D,3800,14.84,1,0.13,N,2,0.12664978002932942
3638,22,34000,RENT,4.0,MEDICAL,D,3800,18.25,1,0.11,Y,4,0.11176470588235295
3639,22,43000,RENT,4.0,EDUCATION,A,3800,6.99,0,0.09,N,4,0.08837209302325581
3640,26,47000,RENT,8.0,PERSONAL,C,3800,13.49,0,0.08,N,3,0.08085106382978724
3641,23,55000,RENT,1.0,MEDICAL,A,3800,6.76,0,0.07,N,4,0.06909090909090909
3642,26,38000,MORTGAGE,5.0,HOMEIMPROVEMENT,B,5000,10.99,0,0.13,N,2,0.13157894736842105
3643,23,69000,RENT,4.0,EDUCATION,D,3800,15.28,1,0.06,Y,3,0.05507246376811594
3644,23,108000,RENT,1.0,MEDICAL,C,3800,14.26,0,0.04,Y,4,0.03518518518518519
3645,24,14400,RENT,4.0,MEDICAL,D,3825,15.31,1,0.27,N,2,0.265625
3646,26,26000,RENT,2.0,DEBTCONSOLIDATION,C,3825,14.27,0,0.15,N,4,0.14711538461538462
3647,22,38000,MORTGAGE,6.0,DEBTCONSOLIDATION,A,8500,5.42,0,0.22,N,2,0.2236842105263158
3648,23,32000,MORTGAGE,4.0,EDUCATION,B,1000,10.59,1,0.03,N,2,0.03125
3649,22,28500,RENT,3.0,VENTURE,C,3825,15.96,1,0.13,N,3,0.13421052631578947
3650,22,38000,MORTGAGE,2.0,MEDICAL,B,8000,9.99,0,0.21,N,3,0.21052631578947367
3651,24,40000,RENT,1.0,VENTURE,B,3825,10.0,0,0.1,N,4,0.095625
3652,25,38000,MORTGAGE,9.0,HOMEIMPROVEMENT,A,9000,6.99,0,0.24,N,4,0.23684210526315788
3653,23,38000,OWN,2.0,VENTURE,C,5000,12.99,0,0.13,N,4,0.13157894736842105
3654,24,32000,RENT,2.0,EDUCATION,C,3850,12.68,0,0.12,Y,4,0.1203125
3655,22,38000,MORTGAGE,6.0,EDUCATION,A,4500,5.79,0,0.12,N,2,0.11842105263157894
3656,23,48500,RENT,5.0,DEBTCONSOLIDATION,A,3850,8.49,0,0.08,N,4,0.07938144329896907
3657,24,38000,MORTGAGE,8.0,PERSONAL,B,5000,10.0,0,0.13,N,3,0.13157894736842105
3658,22,26000,RENT,2.0,MEDICAL,A,3900,7.51,0,0.15,N,3,0.15
3659,25,38000,MORTGAGE,4.0,PERSONAL,A,6000,5.42,0,0.16,N,2,0.15789473684210525
3660,24,40000,RENT,1.0,EDUCATION,C,3900,12.23,0,0.1,Y,3,0.0975
3661,25,44500,RENT,0.0,VENTURE,B,3900,10.99,0,0.09,N,2,0.08764044943820225
3662,23,38000,OWN,0.0,VENTURE,B,17500,11.11,0,0.46,N,4,0.4605263157894737
3663,22,45000,RENT,1.0,EDUCATION,A,3950,6.92,0,0.09,N,4,0.08777777777777777
3664,22,12000,RENT,1.0,VENTURE,B,4000,9.76,1,0.33,N,3,0.3333333333333333
3665,22,12600,RENT,2.0,PERSONAL,B,4000,10.37,1,0.32,N,4,0.31746031746031744
3666,22,38000,MORTGAGE,5.0,EDUCATION,B,4200,9.25,0,0.11,N,2,0.11052631578947368
3667,25,32000,MORTGAGE,4.0,DEBTCONSOLIDATION,B,8000,10.36,1,0.25,N,2,0.25
3668,24,13000,RENT,4.0,PERSONAL,B,4000,9.88,1,0.31,N,2,0.3076923076923077
3669,22,38000,MORTGAGE,5.0,EDUCATION,B,4800,9.99,0,0.13,N,3,0.12631578947368421
3670,25,13000,RENT,2.0,PERSONAL,D,4000,15.65,1,0.31,Y,3,0.3076923076923077
3671,24,13200,RENT,6.0,VENTURE,D,4000,15.65,1,0.3,Y,3,0.30303030303030304
3672,24,13200,RENT,1.0,EDUCATION,A,4000,5.79,1,0.3,N,3,0.30303030303030304
3673,21,13200,RENT,2.0,HOMEIMPROVEMENT,A,4000,6.39,1,0.3,N,3,0.30303030303030304
3674,26,14000,RENT,2.0,VENTURE,B,4000,10.99,1,0.29,N,3,0.2857142857142857
3675,22,14400,RENT,4.0,HOMEIMPROVEMENT,A,4000,7.29,1,0.28,N,4,0.2777777777777778
3676,22,38000,MORTGAGE,6.0,MEDICAL,A,4000,6.76,0,0.11,N,2,0.10526315789473684
3677,24,38000,MORTGAGE,4.0,HOMEIMPROVEMENT,A,8000,7.14,0,0.21,N,3,0.21052631578947367
3678,23,14400,RENT,0.0,VENTURE,B,4000,10.74,1,0.28,N,3,0.2777777777777778
3679,21,38000,OWN,5.0,EDUCATION,B,14000,11.12,0,0.37,N,3,0.3684210526315789
3680,24,38000,OWN,0.0,VENTURE,C,8500,13.11,0,0.22,N,2,0.2236842105263158
3681,22,14400,RENT,0.0,VENTURE,D,4000,14.61,1,0.28,N,2,0.2777777777777778
3682,22,14400,RENT,0.0,DEBTCONSOLIDATION,C,4000,10.91,1,0.28,Y,2,0.2777777777777778
3683,25,38000,MORTGAGE,3.0,MEDICAL,B,1500,10.62,0,0.04,N,3,0.039473684210526314
3684,22,15000,RENT,3.0,EDUCATION,B,4000,10.08,1,0.27,N,2,0.26666666666666666
3685,26,32000,MORTGAGE,10.0,MEDICAL,D,15000,15.33,1,0.47,N,3,0.46875
3686,24,15600,RENT,3.0,MEDICAL,E,4000,16.32,1,0.26,N,2,0.2564102564102564
3687,22,15708,RENT,4.0,HOMEIMPROVEMENT,B,4000,11.12,1,0.25,N,3,0.2546473134708429
3688,22,15996,RENT,3.0,EDUCATION,C,4000,13.35,1,0.25,Y,2,0.25006251562890724
3689,22,16800,RENT,2.0,DEBTCONSOLIDATION,C,4000,14.27,1,0.24,N,4,0.23809523809523808
3690,22,16800,RENT,2.0,PERSONAL,B,4000,10.25,1,0.24,N,4,0.23809523809523808
3691,21,17500,RENT,0.0,DEBTCONSOLIDATION,C,4000,13.22,1,0.23,Y,4,0.22857142857142856
3692,24,38000,MORTGAGE,3.0,HOMEIMPROVEMENT,B,16000,10.99,0,0.42,N,3,0.42105263157894735
3693,22,18000,RENT,6.0,MEDICAL,B,4000,11.49,1,0.22,N,4,0.2222222222222222
3694,24,18000,RENT,0.0,DEBTCONSOLIDATION,B,4000,10.99,1,0.22,N,3,0.2222222222222222
3695,23,18000,RENT,5.0,PERSONAL,B,4000,10.99,1,0.22,N,2,0.2222222222222222
3696,24,18000,RENT,2.0,EDUCATION,C,4000,12.87,1,0.22,Y,4,0.2222222222222222
3697,25,18000,RENT,0.0,DEBTCONSOLIDATION,C,4000,13.22,1,0.22,Y,4,0.2222222222222222
3698,22,18000,RENT,1.0,EDUCATION,C,4000,10.91,1,0.22,Y,4,0.2222222222222222
3699,23,18720,RENT,2.0,EDUCATION,D,4000,15.62,1,0.21,N,4,0.21367521367521367
3700,21,19000,RENT,3.0,EDUCATION,C,4000,14.35,1,0.21,Y,3,0.21052631578947367
3701,25,19200,RENT,6.0,EDUCATION,E,4000,19.03,1,0.21,Y,4,0.20833333333333334
3702,21,38000,OWN,1.0,MEDICAL,A,5000,8.94,0,0.13,N,2,0.13157894736842105
3703,24,19200,RENT,1.0,MEDICAL,C,4000,14.35,1,0.21,Y,4,0.20833333333333334
3704,22,38000,MORTGAGE,5.0,DEBTCONSOLIDATION,B,10000,12.21,0,0.26,N,3,0.2631578947368421
3705,25,19200,RENT,5.0,DEBTCONSOLIDATION,B,4000,10.99,1,0.21,N,3,0.20833333333333334
3706,22,38000,MORTGAGE,4.0,VENTURE,D,4000,14.42,0,0.11,Y,2,0.10526315789473684
3707,22,19200,RENT,0.0,VENTURE,B,4000,10.25,1,0.21,N,3,0.20833333333333334
3708,25,19404,RENT,0.0,DEBTCONSOLIDATION,A,4000,8.63,1,0.21,N,3,0.20614306328592044
3709,22,38000,MORTGAGE,4.0,MEDICAL,A,1950,7.37,0,0.05,N,3,0.05131578947368421
3710,25,38000,MORTGAGE,1.0,VENTURE,B,18800,10.99,0,0.49,N,3,0.49473684210526314
3711,25,20000,RENT,2.0,VENTURE,A,4000,7.29,0,0.2,N,3,0.2
3712,23,20000,RENT,6.0,PERSONAL,C,4000,12.23,0,0.2,Y,2,0.2
3713,22,20000,RENT,1.0,EDUCATION,B,4000,11.89,0,0.2,N,3,0.2
3714,26,20000,RENT,0.0,PERSONAL,C,4000,13.79,0,0.2,Y,4,0.2
3715,22,20000,RENT,2.0,EDUCATION,B,4000,9.45,0,0.2,N,4,0.2
3716,26,20004,RENT,2.0,DEBTCONSOLIDATION,B,4000,12.18,0,0.2,N,4,0.19996000799840033
3717,23,20400,RENT,3.0,DEBTCONSOLIDATION,A,4000,8.94,0,0.2,N,4,0.19607843137254902
3718,24,21000,RENT,0.0,EDUCATION,C,4000,13.43,0,0.19,N,2,0.19047619047619047
3719,21,21000,RENT,2.0,DEBTCONSOLIDATION,B,4000,11.86,0,0.19,N,2,0.19047619047619047
3720,26,21000,RENT,0.0,MEDICAL,B,4000,11.36,0,0.19,N,2,0.19047619047619047
3721,26,38004,MORTGAGE,3.0,VENTURE,C,10000,13.35,0,0.26,N,2,0.2631301968213872
3722,24,22000,RENT,0.0,PERSONAL,B,4000,11.36,1,0.18,N,3,0.18181818181818182
3723,24,22000,RENT,3.0,MEDICAL,C,4000,13.92,0,0.18,N,3,0.18181818181818182
3724,25,23400,RENT,3.0,MEDICAL,B,4000,12.42,0,0.17,N,3,0.17094017094017094
3725,25,23920,RENT,0.0,MEDICAL,C,4000,14.35,0,0.17,N,2,0.16722408026755853
3726,25,24000,RENT,4.0,PERSONAL,B,4000,11.71,0,0.17,N,3,0.16666666666666666
3727,21,24000,RENT,2.0,MEDICAL,D,4000,14.84,1,0.17,Y,2,0.16666666666666666
3728,23,24000,RENT,2.0,DEBTCONSOLIDATION,B,4000,10.99,0,0.17,N,4,0.16666666666666666
3729,25,38014,MORTGAGE,4.0,HOMEIMPROVEMENT,A,10000,8.49,0,0.26,N,3,0.2630609775345925
3730,24,24000,RENT,2.0,VENTURE,A,4000,8.59,0,0.17,N,3,0.16666666666666666
3731,24,24000,RENT,0.0,VENTURE,B,4000,12.21,0,0.17,N,2,0.16666666666666666
3732,26,38100,MORTGAGE,6.0,VENTURE,A,3900,7.9,0,0.1,N,3,0.10236220472440945
3733,23,24000,RENT,4.0,MEDICAL,C,4000,11.66,0,0.17,N,4,0.16666666666666666
3734,22,38117,MORTGAGE,0.0,PERSONAL,B,13500,11.83,0,0.35,N,4,0.3541726788572028
3735,25,24000,RENT,2.0,VENTURE,A,4000,7.75,0,0.17,N,3,0.16666666666666666
3736,23,38160,MORTGAGE,5.0,MEDICAL,B,12000,10.38,0,0.31,N,4,0.31446540880503143
3737,24,24996,RENT,0.0,PERSONAL,B,4000,9.45,0,0.16,N,3,0.16002560409665548
3738,22,25000,RENT,2.0,VENTURE,B,4000,12.69,0,0.16,N,3,0.16
3739,23,25000,RENT,4.0,VENTURE,B,4000,11.71,0,0.16,N,4,0.16
3740,22,25000,RENT,0.0,DEBTCONSOLIDATION,B,4000,10.36,0,0.16,N,2,0.16
3741,21,25200,RENT,1.0,PERSONAL,A,4000,8.49,0,0.16,N,4,0.15873015873015872
3742,22,32213,MORTGAGE,3.0,MEDICAL,C,8000,13.47,1,0.25,Y,4,0.24834694067612453
3743,22,25200,RENT,1.0,MEDICAL,B,4000,10.99,0,0.16,N,2,0.15873015873015872
3744,25,25200,RENT,4.0,EDUCATION,B,4000,10.25,0,0.16,N,2,0.15873015873015872
3745,26,38244,MORTGAGE,6.0,DEBTCONSOLIDATION,A,18000,9.63,0,0.47,N,3,0.4706620646375902
3746,22,25440,RENT,6.0,EDUCATION,A,4000,5.42,0,0.16,N,4,0.15723270440251572
3747,24,38268,MORTGAGE,4.0,PERSONAL,B,6000,9.88,0,0.16,N,4,0.15678896205707119
3748,23,26000,RENT,1.0,EDUCATION,B,4000,10.99,0,0.15,N,4,0.15384615384615385
3749,23,26000,RENT,0.0,PERSONAL,A,4000,6.76,0,0.15,N,3,0.15384615384615385
3750,23,26000,RENT,1.0,PERSONAL,C,4000,12.87,1,0.15,Y,3,0.15384615384615385
3751,26,38376,MORTGAGE,3.0,EDUCATION,A,14500,7.88,0,0.38,N,3,0.3778403168647071
3752,26,26400,RENT,0.0,EDUCATION,A,4000,7.9,0,0.15,N,2,0.15151515151515152
3753,24,26400,RENT,3.0,DEBTCONSOLIDATION,B,4000,10.99,1,0.15,N,3,0.15151515151515152
3754,23,26400,RENT,8.0,EDUCATION,C,4000,14.17,1,0.15,N,2,0.15151515151515152
3755,24,26400,RENT,4.0,MEDICAL,C,4000,13.72,0,0.15,N,2,0.15151515151515152
3756,22,27000,RENT,0.0,PERSONAL,A,4000,5.79,0,0.15,N,2,0.14814814814814814
3757,24,27000,RENT,8.0,MEDICAL,B,4000,10.75,0,0.15,N,4,0.14814814814814814
3758,23,38400,MORTGAGE,6.0,EDUCATION,A,8000,6.62,0,0.21,N,4,0.20833333333333334
3759,22,27000,RENT,6.0,EDUCATION,A,4000,7.14,0,0.15,N,2,0.14814814814814814
3760,21,27000,RENT,5.0,MEDICAL,D,4000,15.58,1,0.15,Y,2,0.14814814814814814
3761,23,27040,RENT,2.0,VENTURE,C,4000,12.29,0,0.15,Y,4,0.14792899408284024
3762,22,27600,RENT,3.0,MEDICAL,A,4000,5.42,0,0.14,N,4,0.14492753623188406
3763,25,38400,OWN,9.0,EDUCATION,A,1000,6.62,0,0.03,N,2,0.026041666666666668
3764,25,27993,RENT,2.0,MEDICAL,C,4000,12.99,0,0.14,N,2,0.14289286607366128
3765,23,28000,RENT,0.0,EDUCATION,A,4000,8.9,0,0.14,N,4,0.14285714285714285
3766,21,28000,RENT,2.0,EDUCATION,C,4000,15.23,0,0.14,N,2,0.14285714285714285
3767,25,28000,RENT,6.0,VENTURE,A,4000,6.39,0,0.14,N,3,0.14285714285714285
3768,24,28000,RENT,8.0,MEDICAL,A,4000,7.49,0,0.14,N,2,0.14285714285714285
3769,23,38400,MORTGAGE,7.0,VENTURE,A,2000,7.49,0,0.05,N,2,0.052083333333333336
3770,25,28008,RENT,5.0,MEDICAL,B,4000,10.0,0,0.14,N,2,0.14281633818908884
3771,24,28704,RENT,3.0,DEBTCONSOLIDATION,B,4000,9.63,0,0.14,N,3,0.13935340022296544
3772,22,38400,OWN,5.0,EDUCATION,C,10000,13.99,0,0.26,N,2,0.2604166666666667
3773,23,28800,RENT,0.0,EDUCATION,A,4000,5.42,0,0.14,N,2,0.1388888888888889
3774,22,28800,RENT,2.0,DEBTCONSOLIDATION,C,4000,13.48,0,0.14,N,2,0.1388888888888889
3775,26,38400,OWN,2.0,EDUCATION,B,5550,9.99,0,0.14,N,2,0.14453125
3776,24,29000,RENT,0.0,VENTURE,B,4000,9.45,0,0.14,N,3,0.13793103448275862
3777,24,38400,MORTGAGE,7.0,MEDICAL,C,15000,15.23,0,0.39,N,2,0.390625
3778,22,38400,MORTGAGE,4.0,EDUCATION,B,5000,11.49,0,0.13,N,2,0.13020833333333334
3779,26,38400,OWN,1.0,PERSONAL,B,15500,11.99,0,0.4,N,3,0.4036458333333333
3780,21,38400,MORTGAGE,0.0,EDUCATION,A,4200,7.49,0,0.11,N,2,0.109375
3781,23,29700,RENT,2.0,VENTURE,B,4000,10.74,0,0.13,N,4,0.13468013468013468
3782,22,30000,RENT,3.0,EDUCATION,A,4000,7.9,0,0.13,N,3,0.13333333333333333
3783,24,30000,RENT,2.0,VENTURE,A,4000,5.99,0,0.13,N,2,0.13333333333333333
3784,24,30000,RENT,1.0,VENTURE,A,4000,7.49,0,0.13,N,4,0.13333333333333333
3785,24,38400,MORTGAGE,8.0,HOMEIMPROVEMENT,B,10000,10.99,0,0.26,N,2,0.2604166666666667
3786,25,30000,RENT,6.0,EDUCATION,D,4000,16.49,0,0.13,Y,3,0.13333333333333333
3787,25,38400,OWN,4.0,VENTURE,C,12500,13.06,0,0.33,Y,2,0.3255208333333333
3788,25,30000,RENT,4.0,EDUCATION,C,4000,13.49,0,0.13,Y,4,0.13333333333333333
3789,22,30000,RENT,3.0,PERSONAL,B,4000,11.49,0,0.13,N,3,0.13333333333333333
3790,22,38400,MORTGAGE,4.0,DEBTCONSOLIDATION,A,10000,5.42,0,0.26,N,2,0.2604166666666667
3791,23,38400,OWN,5.0,EDUCATION,B,7675,10.0,0,0.2,N,4,0.19986979166666666
3792,22,30000,RENT,1.0,EDUCATION,C,4000,13.48,0,0.13,N,3,0.13333333333333333
3793,25,38400,MORTGAGE,2.0,DEBTCONSOLIDATION,A,10000,7.29,0,0.26,N,2,0.2604166666666667
3794,23,38400,MORTGAGE,7.0,VENTURE,B,5000,10.37,0,0.13,N,4,0.13020833333333334
3795,23,30000,RENT,0.0,DEBTCONSOLIDATION,B,4000,10.36,0,0.13,N,3,0.13333333333333333
3796,23,30000,RENT,0.0,MEDICAL,B,4000,10.36,0,0.13,N,4,0.13333333333333333
3797,23,38400,MORTGAGE,0.0,PERSONAL,B,5000,9.25,0,0.13,N,3,0.13020833333333334
3798,26,30000,RENT,4.0,VENTURE,B,4000,10.75,0,0.13,N,3,0.13333333333333333
3799,22,30000,RENT,0.0,VENTURE,D,4000,15.21,1,0.13,N,2,0.13333333333333333
3800,22,38400,MORTGAGE,4.0,PERSONAL,A,1000,5.79,0,0.03,N,2,0.026041666666666668
3801,25,38400,MORTGAGE,5.0,MEDICAL,A,5700,6.17,0,0.15,N,2,0.1484375
3802,26,32400,MORTGAGE,10.0,MEDICAL,D,10000,15.31,1,0.31,Y,4,0.30864197530864196
3803,22,30000,RENT,1.0,PERSONAL,C,4000,13.48,0,0.13,N,4,0.13333333333333333
3804,26,38400,MORTGAGE,5.0,DEBTCONSOLIDATION,A,6000,7.51,0,0.16,N,3,0.15625
3805,26,30000,RENT,1.0,PERSONAL,B,4000,11.83,1,0.13,N,4,0.13333333333333333
3806,25,30000,RENT,6.0,EDUCATION,B,4000,9.76,0,0.13,N,3,0.13333333333333333
3807,24,30000,RENT,1.0,EDUCATION,C,4000,11.34,0,0.13,N,3,0.13333333333333333
3808,25,30900,RENT,1.0,VENTURE,D,4000,12.61,1,0.13,N,3,0.12944983818770225
3809,24,38400,MORTGAGE,7.0,EDUCATION,C,10000,14.72,0,0.26,N,2,0.2604166666666667
3810,26,31104,RENT,1.0,DEBTCONSOLIDATION,B,4000,9.99,0,0.13,N,3,0.1286008230452675
3811,24,31200,RENT,3.0,DEBTCONSOLIDATION,B,4000,12.42,0,0.13,N,4,0.1282051282051282
3812,25,38400,MORTGAGE,9.0,VENTURE,B,12000,10.38,0,0.31,N,3,0.3125
3813,22,38400,OWN,6.0,PERSONAL,C,10000,14.72,0,0.26,N,3,0.2604166666666667
3814,22,38400,MORTGAGE,6.0,PERSONAL,A,8500,7.14,0,0.22,N,3,0.22135416666666666
3815,23,31200,RENT,2.0,DEBTCONSOLIDATION,A,4000,8.59,0,0.13,N,3,0.1282051282051282
3816,24,31609,RENT,4.0,MEDICAL,C,4000,13.92,0,0.13,Y,4,0.12654623683128222
3817,26,38400,MORTGAGE,4.0,EDUCATION,C,10000,13.98,0,0.26,N,4,0.2604166666666667
3818,21,32400,MORTGAGE,3.0,PERSONAL,C,1750,13.61,1,0.05,Y,4,0.05401234567901234
3819,22,32000,RENT,0.0,VENTURE,A,4000,5.42,0,0.13,N,4,0.125
3820,23,38400,MORTGAGE,5.0,EDUCATION,A,10000,7.14,0,0.26,N,3,0.2604166666666667
3821,25,32000,RENT,1.0,MEDICAL,B,4000,11.49,0,0.13,N,4,0.125
3822,24,32000,RENT,2.0,HOMEIMPROVEMENT,E,4000,17.93,1,0.13,N,3,0.125
3823,23,32000,RENT,0.0,PERSONAL,A,4000,7.68,0,0.13,N,4,0.125
3824,26,32400,RENT,9.0,MEDICAL,C,4000,14.27,0,0.12,N,2,0.12345679012345678
3825,25,32400,RENT,6.0,MEDICAL,B,4000,10.08,0,0.12,N,2,0.12345679012345678
3826,24,32500,RENT,5.0,MEDICAL,D,4000,16.29,0,0.12,Y,3,0.12307692307692308
3827,23,32535,RENT,6.0,PERSONAL,B,4000,10.99,0,0.12,N,2,0.12294452128477025
3828,24,38400,OTHER,0.0,VENTURE,E,8000,16.0,0,0.21,Y,2,0.20833333333333334
3829,23,38400,OWN,7.0,PERSONAL,D,6000,13.24,0,0.16,Y,3,0.15625
